5211.92, 5031.56, 5031.56, 15.9345
5035.5, 4855.14, 4855.14, 15.9345
4760.99, 4473.74, 4473.57, 15.9345
4723.93, 4339.66, 4332.09, 15.9345
5123.99, 4726.58, 4637.22, 15.9345
4417.23, 4236.33, 4228.78, 15.9345
4824.89, 4644, 4643.82, 15.9345
4686.28, 4398.13, 4397.95, 15.9345
4669.15, 4320.68, 4313.11, 15.9345
5089.27, 4727.63, 4638.27, 15.9345
3888.44, 3781.08, 3773.53, 15.9345
4312.16, 4204.8, 4197.24, 15.9345
4359.17, 4144.39, 4107.18, 15.9345
4443.61, 4168.33, 4071.98, 15.9345
4903.93, 4628.65, 4510.76, 15.9345
3535.01, 3535.01, 3527.46, 15.9345
3958.67, 3958.67, 3951.11, 15.9345
4005.5, 4005.5, 3968.29, 15.9345
4149.19, 4149.19, 4052.84, 15.9345
4609.51, 4609.51, 4401.24, 15.9345
3539.44, 3539.44, 3531.88, 15.9345
3963.09, 3963.09, 3955.54, 15.9345
4009.93, 4009.93, 3972.71, 15.9345
4153.62, 4153.62, 4057.27, 15.9345
4613.94, 4613.94, 4405.67, 15.9345
4917.27, 4736.9, 4736.9, 15.9345
4345.34, 4164.98, 4164.98, 15.9345
4030.04, 3742.8, 3742.62, 15.9345
3858.1, 3473.83, 3466.26, 15.9345
3832.65, 3435.24, 3345.88, 15.9345
4122.73, 3941.84, 3934.28, 15.9345
4134.89, 3953.99, 3953.82, 15.9345
3955.49, 3667.34, 3667.16, 15.9345
3803.48, 3455.01, 3447.44, 15.9345
3798.08, 3436.45, 3347.09, 15.9345
3593.97, 3486.6, 3479.05, 15.9345
3622.17, 3514.81, 3507.25, 15.9345
3628.4, 3413.62, 3376.41, 15.9345
3577.95, 3302.67, 3206.32, 15.9345
3612.76, 3337.48, 3219.59, 15.9345
3240.58, 3240.58, 3233.03, 15.9345
3268.73, 3268.73, 3261.17, 15.9345
3274.78, 3274.78, 3237.57, 15.9345
3283.59, 3283.59, 3187.24, 15.9345
3318.4, 3318.4, 3110.13, 15.9345
3245.18, 3245.18, 3237.63, 15.9345
3273.32, 3273.32, 3265.77, 15.9345
3279.38, 3279.38, 3242.16, 15.9345
3288.19, 3288.19, 3191.83, 15.9345
3322.99, 3322.99, 3114.72, 15.9345
4924.81, 4744.44, 4744.44, 15.9345
4340.27, 4159.9, 4159.9, 15.9345
4023.67, 3736.42, 3736.25, 15.9345
3847.42, 3463.15, 3455.58, 15.9345
3808.4, 3410.99, 3321.63, 15.9345
4130.27, 3949.38, 3941.82, 15.9345
4129.81, 3948.91, 3948.74, 15.9345
3949.12, 3660.96, 3660.79, 15.9345
3792.8, 3444.33, 3436.76, 15.9345
3773.83, 3412.19, 3322.84, 15.9345
3601.51, 3494.14, 3486.59, 15.9345
3617.09, 3509.73, 3502.17, 15.9345
3622.02, 3407.24, 3370.03, 15.9345
3567.27, 3292, 3195.64, 15.9345
3588.51, 3313.23, 3195.33, 15.9345
3248.12, 3248.12, 3240.57, 15.9345
3263.65, 3263.65, 3256.09, 15.9345
3268.4, 3268.4, 3231.19, 15.9345
3272.91, 3272.91, 3176.56, 15.9345
3294.15, 3294.15, 3085.88, 15.9345
3252.72, 3252.72, 3245.17, 15.9345
3268.25, 3268.25, 3260.69, 15.9345
3273, 3273, 3235.79, 15.9345
3277.51, 3277.51, 3181.15, 15.9345
3298.74, 3298.74, 3090.47, 15.9345
5016.9, 4836.53, 4836.53, 15.9345
4426.31, 4245.95, 4245.95, 15.9345
4109.09, 3821.84, 3821.67, 15.9345
3930.78, 3546.52, 3538.94, 15.9345
3885.26, 3487.85, 3398.49, 15.9345
4222.36, 4041.46, 4033.91, 15.9345
4215.86, 4034.96, 4034.79, 15.9345
4034.54, 3746.38, 3746.21, 15.9345
3876.16, 3527.69, 3520.12, 15.9345
3850.69, 3489.05, 3399.69, 15.9345
3693.6, 3586.23, 3578.68, 15.9345
3703.14, 3595.78, 3588.22, 15.9345
3707.45, 3492.67, 3455.45, 15.9345
3650.63, 3375.36, 3279, 15.9345
3665.37, 3390.09, 3272.19, 15.9345
3340.21, 3340.21, 3332.66, 15.9345
3349.7, 3349.7, 3342.14, 15.9345
3353.83, 3353.83, 3316.61, 15.9345
3356.27, 3356.27, 3259.92, 15.9345
3371.01, 3371.01, 3162.74, 15.9345
3344.81, 3344.81, 3337.26, 15.9345
3354.29, 3354.29, 3346.74, 15.9345
3358.42, 3358.42, 3321.21, 15.9345
3360.87, 3360.87, 3264.52, 15.9345
3375.6, 3375.6, 3167.33, 15.9345
5037.05, 4856.69, 4856.69, 15.9345
4443.45, 4263.08, 4263.08, 15.9345
4125.91, 3838.67, 3838.49, 15.9345
3946.57, 3562.31, 3554.74, 15.9345
3897.8, 3500.39, 3411.03, 15.9345
4242.52, 4061.62, 4054.07, 15.9345
4232.99, 4052.09, 4051.92, 15.9345
4051.36, 3763.21, 3763.03, 15.9345
3891.95, 3543.49, 3535.92, 15.9345
3863.23, 3501.6, 3412.24, 15.9345
3713.75, 3606.39, 3598.84, 15.9345
3720.27, 3612.91, 3605.35, 15.9345
3724.27, 3509.49, 3472.28, 15.9345
3666.43, 3391.15, 3294.8, 15.9345
3677.91, 3402.63, 3284.74, 15.9345
3360.37, 3360.37, 3352.82, 15.9345
3366.83, 3366.83, 3359.28, 15.9345
3370.65, 3370.65, 3333.44, 15.9345
3372.07, 3372.07, 3275.71, 15.9345
3383.55, 3383.55, 3175.28, 15.9345
3364.97, 3364.97, 3357.41, 15.9345
3371.43, 3371.43, 3363.87, 15.9345
3375.25, 3375.25, 3338.03, 15.9345
3376.66, 3376.66, 3280.31, 15.9345
3388.15, 3388.15, 3179.88, 15.9345
